twist_angle,lattice_constant,chern_number,thermal_drift_pm_per_K,bandgap_meV
0.5,483.83838383838383,0.0,0.15400000000000003,50.01374881530335
0.5,484.8484848484849,0.0,0.15400000000000003,50.01374881530335
0.5,485.85858585858585,0.0,0.15400000000000003,50.01374881530335
0.5,486.8686868686869,0.0,0.15400000000000003,50.01374881530335
0.5,487.8787878787879,0.0,0.15400000000000003,50.01374881530335
0.5,488.8888888888889,0.0,0.15400000000000003,50.01374881530335
0.5,489.8989898989899,0.0,0.15400000000000003,50.01374881530335
0.5,490.90909090909093,0.0,0.15400000000000003,50.01374881530335
0.5,491.9191919191919,0.0,0.15400000000000003,50.01374881530335
0.5,492.92929292929296,0.0,0.15400000000000003,50.01374881530335
0.5,493.93939393939394,0.0,0.15400000000000003,50.01374881530335
0.5,494.949494949495,0.0,0.15400000000000003,50.01374881530335
0.5,495.95959595959596,0.0,0.15400000000000003,50.01374881530335
